X	Y	Species	Type	Diam
76.78	290	PILA	Adult	3.25
137.98	172.37	PILA	Adult	18.65
87.8	126.31	PILA	Adult	86.45
41.53	222.83	PILA	Adult	0.37
232.65	59.96	PILA	Adult	18.4
236.23	25.53	PILA	Adult	124.17
209.58	253.17	PILA	Adult	9.81
228.01	31.76	PILA	Adult	15.65
180.98	165.34	PILA	Adult	2.97
22.07	145.35	PILA	Adult	5.14
238.03	15.04	PILA	Adult	4.49
163.18	225.79	PILA	Adult	3.99
211.06	38.72	PILA	Adult	2.22
265.06	247.66	PILA	Adult	2.66
188.79	121.13	PILA	Adult	62.4
225.43	28.99	PILA	Adult	6.22
62	291.48	PILA	Adult	29.94
2.02	249.55	PILA	Adult	1.46
110.04	59.06	PILA	Adult	0.89
174.35	214.46	PILA	Adult	3.25
181.28	111.35	PILA	Adult	1.82
8.54	218.85	PILA	Adult	17.59
67.22	212.06	PILA	Adult	2.21
143.52	79.94	PILA	Adult	3.44
32.11	287.98	PILA	Adult	1.91
200.8	153.77	PILA	Adult	7.82
53.64	251.42	PILA	Adult	20.21
83.1	238.06	PILA	Adult	21.63
199.64	242.52	PILA	Adult	3.24
242.1	123.6	PILA	Adult	11.88
230.73	270	PILA	Adult	7.86
67.47	224.78	PILA	Adult	6.07
237.66	84.06	PILA	Adult	0.61
35.92	244.93	PILA	Adult	9.71
12.62	225.33	PILA	Adult	3.91
184.52	122.33	PILA	Adult	14
171.12	290.49	PILA	Adult	2.32
211.23	125.48	PILA	Adult	1.7
80.52	167.69	PILA	Adult	30.44
83.62	102.47	PILA	Adult	3.2
87.05	131.61	PILA	Adult	5.56
187.12	261.91	PILA	Adult	4.14
41.11	135.56	PILA	Adult	0.77
113.95	239.65	PILA	Adult	6
251.02	237.96	PILA	Adult	22.14
37.42	136.44	PILA	Adult	2.5
236.86	228.49	PILA	Adult	3.2
269.06	152.92	PILA	Adult	6.42
100.9	58.16	PILA	Adult	6.79
162.42	27.68	PILA	Adult	2.25
186.1	117.62	PILA	Adult	0.92
182.11	110.93	PILA	Adult	0.62
207.81	224.69	PILA	Adult	12.72
260.11	32.37	PILA	Adult	4.33
141.03	101.43	PILA	Adult	9.48
125.44	270.77	PILA	Adult	6.4
22.36	230.35	PILA	Adult	4.95
3.64	195.62	PILA	Adult	8.03
77.32	188.89	PILA	Adult	1.6
182.2	161.72	PILA	Adult	1.92
44.75	245.99	PILA	Adult	23.51
209.75	172.75	PILA	Adult	6.84
190.57	297.71	PILA	Adult	16.6
294.19	283.08	PILA	Adult	58.28
166.46	250.81	PILA	Adult	2.72
91.55	127.04	PILA	Adult	43.96
155.6	196.55	PILA	Adult	0.91
53.59	115.41	PILA	Adult	2.22
90.39	192.84	PILA	Adult	13.31
262.09	113.07	PILA	Adult	15.69
45.5	143.58	PILA	Adult	4.55
80.68	247.42	PILA	Adult	10.05
85.83	293.82	PILA	Adult	2.77
132.39	142.36	PILA	Adult	1.8
50.46	242.08	PILA	Adult	4.08
168.65	92.58	PILA	Adult	11.24
274.94	20.49	PILA	Adult	33.31
57.3	152.75	PILA	Adult	13.3
205.89	150.06	PILA	Adult	2.66
289.24	9.86	PILA	Adult	26.86
198.45	289.26	PILA	Adult	5.14
131.34	125.89	PILA	Adult	0.28
59.7	256.73	PILA	Adult	2.83
260.92	278.94	PILA	Adult	11.33
255.5	160.32	PILA	Adult	1.53
46.87	104.79	PILA	Adult	1.31
88.73	161.42	PILA	Adult	41
299.39	280.78	PILA	Adult	10.08
125.09	134.29	PILA	Adult	0.36
103.53	1.81	PILA	Adult	1.87
18.36	159.67	PILA	Adult	11.87
201.36	220.16	PILA	Adult	65.34
140.23	235.02	PILA	Adult	0.76
78.82	163.64	PILA	Adult	6.65
255.11	57.16	PILA	Adult	1.61
95.55	279.2	PILA	Adult	40.36
192.02	63.88	PILA	Adult	36.53
231.03	152.24	PILA	Adult	6.13
93.1	119.55	PILA	Adult	2.32
78.48	164.77	PILA	Adult	9.58
207.87	32.85	PILA	Adult	3.38
31.52	203.48	PILA	Adult	7.1
134.87	218.05	PILA	Adult	1.7
112.85	125.57	PILA	Adult	67.72
62.25	169.94	PILA	Adult	2.59
19.79	218.8	PILA	Adult	22.15
250.57	38.91	PILA	Adult	7.61
201.52	20.39	PILA	Adult	4.95
158.15	160.55	PILA	Adult	5.65
64.36	297.45	PILA	Adult	12.08
220	203.79	PILA	Adult	2.45
141.66	84.44	PILA	Adult	44.22
271.69	174.09	PILA	Adult	9.79
299.39	163.12	PILA	Adult	2.38
166.81	57.71	PILA	Adult	11.78
118.47	131.31	PILA	Adult	1.29
109.92	92.97	PILA	Adult	8.32
120.39	243.6	PILA	Adult	4.65
78.46	156.03	PILA	Adult	6.49
268.09	164.65	PILA	Adult	3.31
245.61	135.78	PILA	Adult	3.46
127.39	64	PILA	Adult	3.62
239.81	294.65	PILA	Adult	6.88
4.99	250.54	PILA	Adult	42.65
288.85	192.56	PILA	Adult	7.52
108	114.16	PILA	Adult	4.25
147.52	15.21	PILA	Adult	12.86
139.75	1.11	PILA	Adult	16.99
162.43	173.19	PILA	Adult	16.87
135.56	178.89	PILA	Adult	4.3
21.32	219.91	PILA	Adult	111.83
62.99	274.63	PILA	Adult	15.01
226.28	267.41	PILA	Adult	3.21
277.27	298.44	PILA	Adult	6.51
167.97	200.91	PILA	Adult	14.04
128.72	120.53	PILA	Adult	1.39
182.82	181.02	PILA	Adult	3.47
21	163.36	PILA	Adult	0.73
215.65	34.29	PILA	Adult	3.89
151.45	193.45	PILA	Adult	3.3
220.67	223.4	PILA	Adult	15.15
180.37	167.82	PILA	Adult	11.32
220.91	20.89	PILA	Adult	5.69
95.16	112.74	PILA	Adult	11.49
111.17	15.87	PILA	Adult	18.64
136.76	29.41	PILA	Adult	4.06
167.5	78.79	PILA	Adult	3.11
262.66	127.68	PILA	Adult	2.51
110.42	77	PILA	Adult	0.34
35.62	172.02	PILA	Adult	1.5
6.65	245.2	PILA	Adult	2.02
176.09	105.26	PILA	Adult	33.29
224.06	244.85	PILA	Adult	39.77
268.53	19.64	PILA	Adult	37.43
35.83	237.93	PILA	Adult	21.36
71.86	244.7	PILA	Adult	1.21
137.22	295.82	PILA	Adult	25.38
294.75	125.58	PILA	Adult	2.36
182.73	50.73	PILA	Adult	8.47
250.58	112.03	PILA	Adult	23.26
218.11	163.1	PILA	Adult	0.75
184.13	260.81	PILA	Adult	1.97
48.35	164.07	PILA	Adult	20.11
255.64	130.59	PILA	Adult	0.5
245.36	282.9	PILA	Adult	8.48
131.48	113.68	PILA	Adult	3.63
62.62	220.76	PILA	Adult	12.98
25.77	269.64	PILA	Adult	0.77
128.21	214.43	PILA	Adult	40.5
135.63	112.65	PILA	Adult	10.63
56.98	110.35	PILA	Adult	2.26
189.6	254.3	PILA	Adult	1.76
293.26	78.84	PILA	Adult	1.46
200.86	45.5	PILA	Adult	10.01
182.36	187.55	PILA	Adult	18.99
81.06	294.57	PILA	Adult	15.72
239.87	289.83	PILA	Adult	6.27
6.05	129.13	PILA	Adult	1.2
175.44	181.67	PILA	Adult	1.4
176.12	236.33	PILA	Adult	4.16
255.1	33.51	PILA	Adult	3.28
153.16	129.81	PILA	Adult	13.45
264.36	243.94	PILA	Adult	0.9
264.86	274.18	PILA	Adult	12.53
210.97	52.96	PILA	Adult	9.88
114.43	269.86	PILA	Adult	1.27
129.11	190.43	PILA	Adult	2.02
168.81	93.66	PILA	Adult	17.83
267.92	32.85	PILA	Adult	5.48
255.11	298.82	PILA	Adult	42.36
179.87	158.44	PILA	Adult	1.7
288.11	29.09	PILA	Adult	2.1
275.04	53.81	PILA	Adult	3.5
223.32	136.03	PILA	Adult	1.77
90.75	294.55	PILA	Adult	15.06
18.93	114.11	PILA	Adult	66.9
270.75	0.64	PILA	Adult	19.52
152.74	221.71	PILA	Adult	11.29
180.39	168.69	PILA	Adult	15.67
242.21	240.45	PILA	Adult	10.44
139.28	82.92	PILA	Adult	4.42
77.48	143.68	PILA	Adult	222.04
114.27	31.8	PILA	Adult	1.78
132.49	59.33	PILA	Adult	6.06
280.64	50.87	PILA	Adult	1.92
158.33	108.83	PILA	Adult	10.95
32.54	164.03	PILA	Adult	5
263.54	121.98	PILA	Adult	4.54
230.42	269.47	PILA	Adult	1.21
30.82	147.89	PILA	Adult	7.4
262.9	96.2	PILA	Adult	3.65
57.07	276.23	PILA	Adult	4.84
156.16	186.59	PILA	Adult	18.15
222.78	267.25	PILA	Adult	3.07
76.94	207.11	PILA	Adult	2.58
100.47	112.22	PILA	Adult	1.7
204.02	259.65	PILA	Adult	4.03
214.51	182.62	PILA	Adult	14.4
28.6	196.91	PILA	Adult	6.41
124.53	71.21	PILA	Adult	18.39
165.02	196.56	PILA	Adult	8.91
216.59	168.76	PILA	Adult	35.52
142.95	196.84	PILA	Adult	1.04
268.49	80.28	PILA	Adult	9.51
30.84	106.35	PILA	Adult	6
158.68	100.79	PILA	Adult	86.51
74.81	167.96	PILA	Adult	6.11
201.06	22.42	PILA	Adult	7.41
212.12	147.97	PILA	Adult	1.34
145.68	195.74	PILA	Adult	0.68
1.56	183.28	PILA	Adult	0.67
51.84	140.26	PILA	Adult	1.72
259.61	184.74	PILA	Adult	4.81
65.85	155.27	PILA	Adult	15.12
271.79	299.46	PILA	Adult	8.93
70.08	179.05	PILA	Adult	7.23
266.3	152.36	PILA	Adult	142.58
42.79	164.22	PILA	Adult	5.6
211.74	293.21	PILA	Adult	12.18
24.31	145.78	PILA	Adult	8.26
57.13	283.06	PILA	Adult	31.27
286.21	56.99	PILA	Adult	4.27
267.93	197.55	PILA	Adult	20.51
4.66	101.53	PILA	Adult	2.44
199.07	297.68	PILA	Adult	10.62
198.77	86.43	PILA	Adult	1.93
238.84	82.39	PILA	Adult	17.06
137.7	247.08	PILA	Adult	20.24
296.54	19.29	PILA	Adult	11.79
273.66	131.46	PILA	Adult	7.6
108.76	149.74	PILA	Adult	12.95
35.99	246.64	PILA	Adult	15.59
287.73	27.27	PILA	Adult	7.09
297.54	181.92	PILA	Adult	5.28
228.31	99.94	PILA	Adult	28.13
192.36	32.61	PILA	Adult	10.04
237.9	105.79	PILA	Adult	52.09
117.79	240.12	PILA	Adult	1.24
186.06	264.27	PILA	Adult	2.05
273.85	258.39	PILA	Adult	1.22
58.83	280.18	PILA	Adult	1.17
47.86	243.83	PILA	Adult	23.49
289.64	274.78	PILA	Adult	2.92
195.7	13.24	PILA	Adult	4.98
41.34	206.5	PILA	Adult	6.08
37.3	220.39	PILA	Adult	18.96
188.09	190.68	PILA	Adult	4.37
84.81	252.76	PILA	Adult	25.85
287.24	60.44	PILA	Adult	23.14
142.11	166.65	PILA	Adult	4.61
97.2	127.72	PILA	Adult	7.29
285.5	85.6	PILA	Adult	1.18
61.28	129.44	PILA	Adult	16.05
216.25	46.14	PILA	Adult	17.63
282.29	196.66	PILA	Adult	3.68
72.98	272.29	PILA	Adult	4.39
146.54	144.22	PILA	Adult	4.8
164.16	150.76	PILA	Adult	18.17
3.9	166.08	PILA	Adult	10.01
210.19	30.35	PILA	Adult	22.63
186.97	282.01	PILA	Adult	58.11
295.64	118.3	PILA	Adult	3.82
2.02	231.58	PILA	Adult	5.47
102.68	89.98	PILA	Adult	68.78
75.07	259.98	PILA	Adult	21.43
258.16	68.04	PILA	Adult	1.68
34.06	205.86	PILA	Adult	6.08
146.82	295.7	PILA	Adult	7.49
64.57	219.5	PILA	Adult	5.42
150.21	293.2	PILA	Adult	3.26
8.9	290.06	PILA	Adult	0.31
101.37	126.93	PILA	Adult	4.9
278.79	283.63	PILA	Adult	10.17
67.38	290.83	PILA	Adult	11.3
15.1	177.88	PILA	Adult	1.23
127.85	99.45	PILA	Adult	4.24
102.03	22.55	PILA	Adult	2.66
197.82	118.4	PILA	Adult	0.85
247.94	29.98	PILA	Adult	12.02
105.43	174.03	PILA	Adult	1.66
10.94	107.76	PILA	Adult	1.36
153.31	284.24	PILA	Adult	9.39
273.13	103.88	PILA	Adult	3.01
14.77	116.36	PILA	Adult	4.34
113	200.64	PILA	Adult	15.4
50.99	217.94	PILA	Adult	4.5
142.94	225.94	PILA	Adult	41.91
59.38	240.05	PILA	Adult	8.76
59.25	209.05	PILA	Adult	3.65
261.82	263.02	PILA	Adult	6.74
226.76	14.83	PILA	Adult	9.46
295.16	258.38	PILA	Adult	2.53
86.17	147.93	PILA	Adult	3.45
155.59	9.31	PILA	Adult	3.03
100.79	241.57	PILA	Adult	2.08
63.27	254.93	PILA	Adult	25.95
288.13	76.83	PILA	Adult	2.99
57.36	235.32	PILA	Adult	0.29
221	175.33	PILA	Adult	9.11
211.3	151.03	PILA	Adult	39.71
226.22	216.1	PILA	Adult	4
61.26	203.53	PILA	Adult	9.63
228.24	24.14	PILA	Adult	7.58
255.95	225.42	PILA	Adult	18.97
131.76	121.07	PILA	Adult	5.61
166.32	190.81	PILA	Adult	0.81
135.81	104.62	PILA	Adult	14.74
193.89	161.12	PILA	Adult	36.42
139.33	58.62	PILA	Adult	6.68
115.92	127.97	PILA	Adult	3.85
27.62	165.51	PILA	Adult	31.05
278.91	18.24	PILA	Adult	12.28
199.49	270.35	PILA	Adult	21.84
15.17	249.13	PILA	Adult	2.85
110.29	295.85	PILA	Adult	2.19
241.18	10.91	PILA	Adult	3.28
39.36	113.49	PILA	Adult	21.18
177.35	163.03	PILA	Adult	2.08
242.82	160.6	PILA	Adult	1.25
152.46	163.3	PILA	Adult	15.06
197.62	29.62	PILA	Adult	0.7
296.79	183.15	PILA	Adult	14.34
129.72	102.03	PILA	Adult	2.77
95.72	181.75	PILA	Adult	6.04
123.05	250.59	PILA	Adult	10.34
59.52	120.58	PILA	Adult	2.11
230.77	256.27	PILA	Adult	2.05
162.1	120.63	PILA	Adult	105.29
215.77	257.42	PILA	Adult	1.6
56.8	283.36	PILA	Adult	2.98
58.54	242.63	PILA	Adult	17.72
132.31	286.85	PILA	Adult	109.13
106.1	229.97	PILA	Adult	2.04
53.34	225.36	PILA	Adult	21.81
77.41	175.04	PILA	Adult	4.62
117.61	75.11	PILA	Adult	4.74
53.45	206.12	PILA	Adult	5.37
283.83	176.83	PILA	Adult	1.76
213.05	270.77	PILA	Adult	24.95
155.75	139.24	PILA	Adult	3.8
105.53	160.4	PILA	Adult	15.21
213.46	91.94	PILA	Adult	26.84
6.17	232.37	PILA	Adult	7.08
32.86	103.42	PILA	Adult	2.28
221.54	196.34	PILA	Adult	23.62
120.68	132.06	PILA	Adult	28.49
132.16	125.15	PILA	Adult	3.82
205.05	138.53	PILA	Adult	12.38
116.92	69.28	PILA	Adult	55.22
225.72	36.63	PILA	Adult	5.55
258.07	167.22	PILA	Adult	0.87
118.85	47.52	PILA	Adult	1.51
216.39	200.78	PILA	Adult	11.36
101.69	13.38	PILA	Adult	2.16
90.54	186.94	PILA	Adult	12.49
276.89	263.35	PILA	Adult	1.89
298.95	47.11	PILA	Adult	2.92
274.42	53.53	PILA	Adult	1.21
29.02	267.67	PILA	Adult	10.77
225.87	115.35	PILA	Adult	3.73
227.86	147.5	PILA	Adult	2.48
109.29	124.83	PILA	Adult	1.7
140.52	157.82	PILA	Adult	5.64
225.36	19.25	PILA	Adult	7.12
176.15	141.09	PILA	Adult	10.39
190.44	185.02	PILA	Adult	7.85
140	104.06	PILA	Adult	11.27
205.74	158.94	PILA	Adult	3.78
181.38	123.93	PILA	Adult	15.49
155.14	66.5	PILA	Adult	29.36
257.16	38.86	PILA	Adult	7.31
20.19	267.32	PILA	Adult	22.53
161.35	45.57	PILA	Adult	10.91
146.63	25.23	PILA	Adult	7.35
145.9	53.92	PILA	Adult	4.44
266.9	296.98	PILA	Adult	38.63
233.33	290.88	PILA	Adult	3.13
105.49	32.32	PILA	Adult	195.13
144.69	216.35	PILA	Adult	7.91
106.09	25.8	PILA	Adult	7.22
251.42	229.49	PILA	Adult	6.71
227.57	255.53	PILA	Adult	78.91
119.19	96.42	PILA	Adult	19.25
260.97	213.27	PILA	Adult	5.37
271.48	89.22	PILA	Adult	4.08
195.48	65.14	PILA	Adult	3.59
205.15	65.44	PILA	Adult	18.34
160.31	297.55	PILA	Adult	0.98
129.87	56.62	PILA	Adult	25.99
88.81	225.97	PILA	Adult	6.81
201.19	139.28	PILA	Adult	13.26
114.77	229.14	PILA	Adult	6.59
140.22	288.48	PILA	Adult	28.13
144.32	181.76	PILA	Adult	14.58
291.41	194.42	PILA	Adult	1.57
205.27	136.75	PILA	Adult	109.66
2.09	217.25	PILA	Adult	4.48
229.73	253.39	PILA	Adult	4.64
10.16	133.34	PILA	Adult	2.76
53.94	115.48	PILA	Adult	3.03
37.88	143.08	PILA	Adult	0.73
293.34	134.63	PILA	Adult	19.22
28.44	146.48	PILA	Adult	16.28
188.01	193.32	PILA	Adult	8.76
110.8	243.73	PILA	Adult	2.3
239.56	295.15	PILA	Adult	34.12
275.91	60.84	PILA	Adult	18.88
229.18	256.95	PILA	Adult	0.85
193.9	63.68	PILA	Adult	20.13
286.86	174.88	PILA	Adult	45.56
245.02	62.31	PILA	Adult	7.29
49.39	222.49	PILA	Adult	6.33
27.66	231.7	PILA	Adult	6.82
281.79	236.34	PILA	Adult	6.84
266.12	250.17	PILA	Adult	6.98
299.94	108.1	PILA	Adult	7.52
71.49	235.84	PILA	Adult	1.62
28.77	195.61	PILA	Adult	4.6
202.9	2.51	PILA	Adult	1.61
127.23	268.48	PILA	Adult	5.28
183.03	278.01	PILA	Adult	7.54
153.22	101.96	PILA	Adult	57.63
189.55	125.48	PILA	Adult	15.52
107.91	222.59	PILA	Adult	66.28
86.76	221.34	PILA	Adult	2.71
246.14	266.24	PILA	Adult	8.86
131.87	243.61	PILA	Adult	1.24
4.78	207.66	PILA	Adult	30.49
247.81	141.2	PILA	Adult	20.36
106.12	188.81	PILA	Adult	3.3
249.07	117.08	PILA	Adult	43.66
226.99	138.32	PILA	Adult	0.35
8.05	101.83	PILA	Adult	5.73
232.45	204.78	PILA	Adult	1.84
202.57	218.57	PILA	Adult	4.26
194.33	112.45	PILA	Adult	3.92
47.95	205.93	PILA	Adult	2.24
56.67	222.53	PILA	Adult	1.47
18.11	172.6	PILA	Adult	1.85
147.8	15.65	PILA	Adult	8.07
264.76	123.79	PILA	Adult	2.22
151.15	85.21	PILA	Adult	4.63
109.39	158.26	PILA	Adult	18.73
231.65	256.83	PILA	Adult	1.72
245.6	229.83	PILA	Adult	9.32
215.39	248.63	PILA	Adult	7.98
73.42	269.54	PILA	Adult	11.76
10.36	288.21	PILA	Adult	1.38
87.35	143.17	PILA	Adult	5.15
224.46	109.68	PILA	Adult	14.64
256.62	240.85	PILA	Adult	9.36
99.22	279.29	PILA	Adult	7.93
127.77	203.28	PILA	Adult	11.15
216.31	114.1	PILA	Adult	3.22
255.37	141.91	PILA	Adult	10.71
286.8	24.06	PILA	Adult	7.84
269.67	194.29	PILA	Adult	26.84
110.77	181.32	PILA	Adult	0.54
138.34	193.1	PILA	Adult	7.36
117.58	84.39	PILA	Adult	3.17
255.53	39.11	PILA	Adult	2.1
172.21	92.81	PILA	Adult	1.88
81.59	237.04	PILA	Adult	2.48
276.58	27.72	PILA	Adult	18.9
155.68	101.06	PILA	Adult	4.02
5.26	172.32	PILA	Adult	54.43
249.75	104.04	PILA	Adult	123.62
41.29	187.64	PILA	Adult	35.31
89.3	112.06	PILA	Adult	0.28
248.19	29.04	PILA	Adult	16.72
129.09	241.34	PILA	Adult	247.58
197.35	270.66	PILA	Adult	6.86
166.29	236.1	PILA	Adult	8.65
280.84	291.51	PILA	Adult	24.04
242.46	84.08	PILA	Adult	18.43
133.19	109.98	PILA	Adult	7.51
53.25	182.36	PILA	Adult	16.82
212.17	189.22	PILA	Adult	1.25
133.27	247.8	PILA	Adult	4.46
270.13	298.3	PILA	Adult	5.18
49.79	113.37	PILA	Adult	12.07
125.8	24.57	PILA	Adult	11.54
98.05	174.12	PILA	Adult	5.42
87.28	105.9	PILA	Adult	6.44
128.11	249.41	PILA	Adult	11.06
10.21	163.63	PILA	Adult	2.48
183.91	3.73	PILA	Adult	9.34
145.01	18.79	PILA	Adult	11.3
41.76	137.89	PILA	Adult	29.61
272.61	243.26	PILA	Adult	130.09
129.13	68.8	PILA	Adult	51
213.52	36.72	PILA	Adult	3.66
238.49	5.71	PILA	Adult	0.25
104.28	173.43	PILA	Adult	35.22
291.22	190.28	PILA	Adult	34.33
1.55	126.06	PILA	Adult	127.75
64.29	221.95	PILA	Adult	3.84
194.53	90.79	PILA	Adult	5.3
24.35	103.43	PILA	Adult	14.51
187.8	250.66	PILA	Adult	12.33
235.82	225.7	PILA	Adult	9.63
98.64	173.92	PILA	Adult	1.87
8.45	194.61	PILA	Adult	9.6
133.19	260.73	PILA	Adult	6.35
63.8	220.35	PILA	Adult	4.1
6.68	186.09	PILA	Adult	1.5
293.61	282.31	PILA	Adult	79.59
197.44	263.52	PILA	Adult	1.12
214.86	194.47	PILA	Adult	1.26
188.31	174.95	PILA	Adult	3.24
175.97	67.84	PILA	Adult	6.29
50.95	294.55	PILA	Adult	47.79
29.42	132.18	PILA	Adult	2.35
282.47	153.6	PILA	Adult	0.57
222.78	187.94	PILA	Adult	3
82.54	261.3	PILA	Adult	23.72
145.34	222.51	PILA	Adult	1.4
155.2	157.36	PILA	Adult	25.08
80.21	226.12	PILA	Adult	112.49
123.24	167.51	PILA	Adult	18.61
121.06	109.96	PILA	Adult	0.87
256.2	129.75	PILA	Adult	2.04
189.99	5.61	PILA	Adult	7.93
213.07	209.47	PILA	Adult	2.85
15.69	126.75	PILA	Adult	10.15
202.28	219.74	PILA	Adult	1.04
167.42	53.79	PILA	Adult	2.92
50.79	170.61	PILA	Adult	10.15
155.42	167.03	PILA	Adult	20.66
126.74	209.88	PILA	Adult	8.58
216.24	151.37	PILA	Adult	0.63
176.09	50.34	PILA	Adult	0.5
39.27	166.95	PILA	Adult	4.6
6.44	257.13	PILA	Adult	7.67
215.45	43.16	PILA	Adult	3.52
117.86	165.07	PILA	Adult	36.18
236.03	225.75	PILA	Adult	45.57
141.28	31.88	PILA	Adult	64
184.83	6.99	PILA	Adult	4.37
205.38	87.62	PILA	Adult	24.74
293.19	239.05	PILA	Adult	0.82
292.26	130.93	PILA	Adult	12.06
254.57	247.41	PILA	Adult	12.84
49.16	197.6	PILA	Adult	1.78
297.82	54.81	PILA	Adult	4.74
279.74	117.28	PILA	Adult	16.7
220.2	236.13	PILA	Adult	6.89
220.93	293.76	PILA	Adult	3.81
257.95	228.22	PILA	Adult	5.43
243.45	282.23	PILA	Adult	11.13
232.59	97.59	PILA	Adult	1.76
277.98	258.56	PILA	Adult	2.63
169.44	121.36	PILA	Adult	6.82
294.15	203.24	PILA	Adult	5.66
57.7	288.93	PILA	Adult	9.29
98.81	146.39	PILA	Adult	4.99
173.52	132.43	PILA	Adult	5.04
16.82	171.43	PILA	Adult	16.26
222.17	147.99	PILA	Adult	19.06
150.87	251.18	PILA	Adult	1.79
230.29	197.4	PILA	Adult	3.88
26.58	255.68	PILA	Adult	15.2
133.28	117.17	PILA	Adult	4.37
165.49	216.03	PILA	Adult	5.19
268.33	119.4	PILA	Adult	2.48
259.22	174.79	PILA	Adult	1.89
254.62	187.64	PILA	Adult	15.8
94.48	131.85	PILA	Adult	3.7
77.86	153.63	PILA	Adult	0.85
171.11	99.43	PILA	Adult	0.97
78.8	123.85	PILA	Adult	32.69
176.04	44.35	PILA	Adult	2.22
269.21	112.21	PILA	Adult	2.65
169.64	215.38	PILA	Adult	31.77
232.73	297.47	PILA	Adult	6.79
111.42	143.07	PILA	Adult	10.32
197.16	197.52	PILA	Adult	16.41
234.89	249.06	PILA	Adult	4.32
143.75	37.46	PILA	Adult	2.94
252.33	210.95	PILA	Adult	2
225.93	206.45	PILA	Adult	7.05
162.79	280.98	PILA	Adult	4.55
92.85	103.69	PILA	Adult	1.96
187.82	295.85	PILA	Adult	2.36
45.76	104.84	PILA	Adult	8.05
124.31	224.27	PILA	Adult	51.24
182.26	103.2	PILA	Adult	9.95
71.22	117.2	PILA	Adult	5.74
117.05	233.88	PILA	Adult	8.37
207.3	22.35	PILA	Adult	21.17
18.26	252.31	PILA	Adult	6.71
132.52	114.09	PILA	Adult	12.27
264.39	93.44	PILA	Adult	3.4
235.85	141.58	PILA	Adult	6.23
163.41	289.71	PILA	Adult	12.21
63.59	184.88	PILA	Adult	52.81
45.43	248.17	PILA	Adult	5.39
249.95	5.8	PILA	Adult	3.85
281.19	95.96	PILA	Adult	40.93
15.41	189.84	PILA	Adult	23.98
130.39	115.98	PILA	Adult	2.79
257.23	94.2	PILA	Adult	3.79
222.48	196.81	PILA	Adult	35.9
226.22	104.97	PILA	Adult	17.87
176.84	280.94	PILA	Adult	24.14
171.13	49.08	PILA	Adult	2.67
261.85	186.46	PILA	Adult	1.5
267.44	86.26	PILA	Adult	3.49
75.75	209.63	PILA	Adult	14.31
217.27	115.54	PILA	Adult	12.36
12.53	205.22	PILA	Adult	1.23
75.39	251.66	PILA	Adult	2.13
287.13	264.96	PILA	Adult	2.16
115.74	64.07	PILA	Adult	12.48
128.93	112.64	PILA	Adult	7.35
283.31	115.28	PILA	Adult	1.26
243.51	16.88	PILA	Adult	5.69
160.76	180.45	PILA	Adult	32.33
2.62	281.86	PILA	Adult	2.82
4.97	281.3	PILA	Adult	1.19
23.71	270.84	PILA	Adult	7.81
109.51	50.9	PILA	Adult	28.27
246.91	136.3	PILA	Adult	8.77
210.7	185.7	PILA	Adult	13.95
125.12	226.58	PILA	Adult	18.41
111.39	177.47	PILA	Adult	3.79
159.06	270.85	PILA	Adult	11.36
105.56	55.9	PILA	Adult	3.3
83.74	128.03	PILA	Adult	181.35
270.51	190.63	PILA	Adult	8.81
40.13	106.55	PILA	Adult	22.76
137.62	266.09	PILA	Adult	3.94
270.78	249.88	PILA	Adult	2.68
235.6	201.34	PILA	Adult	0.73
260.69	187.15	PILA	Adult	1.24
233.49	295.86	PILA	Adult	15.12
100.77	73.94	PILA	Adult	6.08
114.25	131.34	PILA	Adult	6.64
127.91	243.21	PILA	Adult	0.61
190.04	213.58	PILA	Adult	2.09
47.45	254.41	PILA	Adult	37.59
218.75	227.09	PILA	Adult	1.81
253.8	258.29	PILA	Adult	7.98
222.85	11.27	PILA	Adult	7.23
135.45	76.67	PILA	Adult	1.91
49.17	151.08	PILA	Adult	19.93
209.58	242.72	PILA	Adult	7.39
116.77	67.36	PILA	Adult	2.07
133.5	176.16	PILA	Adult	5.84
35.06	153.17	PILA	Adult	11.9
241.51	10.71	PILA	Adult	9.02
173.1	236.88	PILA	Adult	2.38
73.88	281.17	PILA	Adult	12.8
217.58	276.92	PILA	Adult	59.93
260.2	36.04	PILA	Adult	2.42
240.7	271.59	PILA	Adult	17.54
259.42	112.24	PILA	Adult	5.32
299.31	250.74	PILA	Adult	5.62
166.42	207.19	PILA	Adult	55.47
299.92	192.65	PILA	Adult	1.57
298.93	137.26	PILA	Adult	2.02
197.13	100.67	PILA	Adult	7.21
62.96	236.27	PILA	Adult	84.85
223.54	139.77	PILA	Adult	12.43
7.72	114.14	PILA	Adult	6.3
113.78	186.55	PILA	Adult	2.21
196.88	195.31	PILA	Adult	5.19
56.04	200.34	PILA	Adult	9.51
123.84	174.96	PILA	Adult	15.3
212.15	155.74	PILA	Adult	3.63
208.12	251.97	PILA	Adult	15.19
118.02	10.29	PILA	Adult	13.75
195.35	237.99	PILA	Adult	8.52
279.54	92.33	PILA	Adult	11.16
292.28	105.41	PILA	Adult	3.95
237.1	132.27	PILA	Adult	2.83
160.16	296.88	PILA	Adult	0.32
110.32	279.8	PILA	Adult	1.92
129.32	133.56	PILA	Adult	3.36
261.6	44.24	PILA	Adult	9.23
215.56	19.2	PILA	Adult	4.81
